# ----------------------------------------
# PHCompany.com (Reporting)
# Demand Report
# 20161126-20161126
# ----------------------------------------

Hour of Day,Device Category,Event Label,Check In Date,Check Out Date,Number of Adults,Number of Children,Number of Rooms,Hits
2016112609,desktop,The Principal Edinburgh George...,30/11/2016,01/12/2016,1,0,1,1
2016112609,desktop,Warbrook House,26/11/2016,27/11/2016,1,0,1,1
2016112609,mobile,De Vere Selsdon Estate,07/01/2017,08/01/2017,1,0,1,1
2016112609,mobile,Grand Central Hotel,06/03/2017,09/03/2017,1,0,1,1
2016112609,mobile,Hunton Park,09/02/2017,11/02/2017,1,0,1,1
2016112609,mobile,Oxford Spires Hotel,02/12/2016,03/12/2016,1,0,1,1
2016112609,mobile,The Derbyshire,03/02/2017,05/02/2017,1,0,1,1
2016112609,mobile,The Derbyshire,08/12/2016,11/12/2016,1,0,1,1
2016112609,mobile,The Derbyshire,28/11/2016,30/11/2016,1,0,1,1
2016112609,mobile,The Principal York,01/12/2016,03/12/2016,1,0,1,1
2016112609,tablet,De Vere Cranage Estate,10/12/2016,11/12/2016,1,0,1,1
2016112609,tablet,De Vere Theobalds Estate,30/03/2017,01/04/2017,1,0,1,1
2016112609,tablet,De Vere Tortworth Estate,27/11/2016,28/11/2016,1,0,1,1
2016112609,tablet,Gorse Hill,07/12/2016,08/12/2016,1,0,1,1
2016112609,tablet,Hunton Park,31/03/2017,01/04/2017,1,0,1,1
2016112609,tablet,Ponsbourne Park,30/03/2017,01/04/2017,1,0,1,1
2016112609,tablet,Ponsbourne Park,31/03/2017,01/04/2017,1,0,1,1
2016112609,tablet,The Principal Manchester,01/12/2016,03/12/2016,1,0,1,1
2016112609,tablet,The Principal Manchester,10/12/2016,11/12/2016,1,0,1,1
2016112610,desktop,De Vere Beaumont Estate,01/12/2016,03/12/2016,1,0,1,1
2016112610,desktop,De Vere Beaumont Estate,02/12/2016,03/12/2016,1,0,1,1
2016112610,desktop,De Vere Devonport House,17/12/2016,18/12/2016,1,0,1,1
2016112610,desktop,De Vere Horwood Estate,26/11/2016,27/11/2016,1,0,1,1
2016112610,desktop,De Vere Latimer Estate,12/12/2016,13/12/2016,1,0,1,1
2016112610,desktop,De Vere Selsdon Estate,15/01/2017,16/01/2017,1,0,1,1
2016112610,desktop,De Vere Selsdon Estate,19/01/2017,20/01/2017,1,0,1,1
2016112610,desktop,De Vere Tortworth Estate,27/12/2016,29/12/2016,1,0,1,1
2016112610,desktop,De Vere Wokefield Estate,03/12/2016,04/12/2016,1,0,1,1
2016112610,desktop,De Vere Wokefield Estate,26/11/2016,27/11/2016,1,0,1,1
2016112610,desktop,The Principal Manchester,28/12/2016,29/12/2016,1,0,1,1
2016112610,mobile,De Vere Devonport House,26/11/2016,27/11/2016,1,0,1,1
2016112610,mobile,De Vere Latimer Estate,29/11/2016,30/11/2016,1,0,1,1
2016112610,mobile,De Vere Oxford Thames,28/11/2016,29/11/2016,1,0,1,1
2016112610,mobile,De Vere Tortworth Estate,29/11/2016,30/11/2016,1,0,1,1
2016112610,mobile,Grand Central Hotel,30/12/2016,31/12/2016,1,0,1,1
2016112610,mobile,The Derbyshire,01/12/2016,04/12/2016,1,0,1,1
2016112610,mobile,The Derbyshire,08/12/2016,11/12/2016,1,0,1,1
2016112610,mobile,The Principal Edinburgh George...,07/12/2016,09/12/2016,1,0,1,1
2016112610,mobile,The Principal Manchester,09/12/2016,11/12/2016,1,0,1,1
2016112610,mobile,The Principal Manchester,10/12/2016,11/12/2016,1,0,1,1
2016112610,mobile,The Principal Manchester,26/11/2016,27/11/2016,1,0,1,1
2016112610,mobile,The Principal York,20/12/2016,21/12/2016,1,0,1,1
2016112610,mobile,The St David's Hotel,05/02/2017,09/02/2017,1,0,1,1
2016112610,tablet,De Vere Wokefield Estate,27/11/2016,29/11/2016,1,0,1,1
2016112610,tablet,De Vere Wokefield Estate,29/12/2016,30/12/2016,1,0,1,1
2016112610,tablet,Sunningdale Park,30/11/2016,02/12/2016,1,0,1,1
2016112611,desktop,De Vere Devonport House,16/02/2017,18/02/2017,1,0,1,1
2016112611,desktop,De Vere Orchard Hotel,14/12/2016,15/12/2016,1,0,1,1
2016112611,desktop,De Vere Selsdon Estate,03/12/2016,04/12/2016,1,0,1,1
2016112611,desktop,De Vere Staverton Estate,26/11/2016,27/11/2016,1,0,1,1
2016112611,desktop,Denham Grove,12/12/2016,13/12/2016,1,0,1,1
2016112611,desktop,Grand Central Hotel,17/03/2017,19/03/2017,1,0,1,1
2016112611,desktop,London,02/12/2016,03/12/2016,1,0,1,1
2016112611,desktop,Oxford Spires Hotel,11/12/2016,12/12/2016,1,0,1,1
2016112611,desktop,The Derbyshire,26/03/2017,27/03/2017,1,0,1,1
2016112611,desktop,The Roxburghe Hotel,28/11/2016,29/11/2016,1,0,1,1
2016112611,desktop,The Roxburghe Hotel,29/11/2016,30/11/2016,1,0,1,1
2016112611,mobile,De Vere Devonport House,18/12/2016,20/12/2016,1,1,1,1
2016112611,mobile,De Vere Latimer Estate,28/11/2016,29/11/2016,1,0,1,1
2016112611,mobile,De Vere Oxford Thames,08/12/2016,10/12/2016,1,0,1,1
2016112611,mobile,Ettington Chase,01/04/2017,02/04/2017,1,0,1,1
2016112611,mobile,New Place,13/12/2016,14/12/2016,1,0,1,1
2016112611,mobile,The St David's Hotel,27/11/2016,30/11/2016,1,0,1,1
2016112611,tablet,Eastwood Hall,28/11/2016,29/11/2016,1,0,1,1
2016112611,tablet,The Derbyshire,26/11/2016,28/11/2016,1,0,1,1
2016112611,tablet,The Principal York,28/11/2016,29/11/2016,1,0,1,1
2016112612,desktop,De Vere Devonport House,13/12/2016,15/12/2016,1,0,1,1
2016112612,desktop,De Vere Oxford Thames,24/02/2017,25/02/2017,1,0,1,1
2016112612,desktop,De Vere Staverton Estate,30/11/2016,01/12/2016,1,0,1,1
2016112612,desktop,Denham Grove,03/12/2016,05/12/2016,1,0,1,1
2016112612,desktop,Grand Central Hotel,28/11/2016,29/11/2016,1,0,1,1
2016112612,desktop,Nottinghamshire,28/11/2016,29/11/2016,1,0,1,1
2016112612,desktop,The Principal Manchester,27/11/2016,30/11/2016,1,0,1,1
2016112612,desktop,The Principal York,31/12/2016,02/01/2017,1,0,1,1
2016112612,desktop,The Roxburghe Hotel,28/11/2016,29/11/2016,1,0,1,1
2016112612,mobile,De Vere Beaumont Estate,26/11/2016,27/11/2016,1,1,1,1
2016112612,mobile,De Vere Cotswold Water Park,13/03/2017,17/03/2017,1,0,1,1
2016112612,mobile,De Vere Cotswold Water Park,16/01/2017,20/01/2017,1,0,1,1
2016112612,mobile,De Vere Devonport House,10/12/2016,11/12/2016,1,0,1,1
2016112612,mobile,De Vere Tortworth Estate,26/11/2016,27/11/2016,1,0,1,1
2016112612,mobile,De Vere Wotton House,29/11/2016,30/11/2016,1,0,1,1
2016112612,mobile,Oxford Spires Hotel,10/01/2017,11/01/2017,1,0,1,1
2016112612,mobile,Oxford Spires Hotel,12/01/2017,13/01/2017,1,0,1,1
2016112612,mobile,Sedgebrook Hall,28/11/2016,01/12/2016,1,0,1,1
2016112612,mobile,The Derbyshire,09/12/2016,11/12/2016,1,0,1,1
2016112612,mobile,The Derbyshire,16/12/2016,18/12/2016,1,0,1,1
2016112612,mobile,The Principal Edinburgh George...,26/11/2016,27/11/2016,1,0,1,1
2016112612,mobile,The St David's Hotel,03/12/2016,04/12/2016,1,0,1,1
2016112612,tablet,De Vere Oxford Thames,02/12/2016,03/12/2016,1,0,1,1
2016112612,tablet,De Vere Theobalds Estate,30/11/2016,01/12/2016,1,0,1,1
2016112612,tablet,De Vere Wotton House,04/12/2016,06/12/2016,1,0,1,1
2016112612,tablet,The Met Hotel,01/12/2016,02/12/2016,1,0,1,1
2016112612,tablet,The Principal York,26/11/2016,27/11/2016,1,0,1,1
2016112612,tablet,The Principal York,27/11/2016,28/11/2016,1,0,1,1
2016112612,tablet,The Principal York,28/04/2017,29/04/2017,1,0,1,1
2016112613,desktop,Blythswood Square Hotel,08/12/2016,11/12/2016,1,0,1,1
2016112613,desktop,De Vere Beaumont Estate,09/12/2016,10/12/2016,1,0,1,1
2016112613,desktop,De Vere Cotswold Water Park,03/12/2016,04/12/2016,1,0,1,1
2016112613,desktop,De Vere Cotswold Water Park,04/12/2016,05/12/2016,1,0,1,1
2016112613,desktop,De Vere Cotswold Water Park,27/11/2016,28/11/2016,1,0,1,1
2016112613,desktop,De Vere Devonport House,28/11/2016,29/11/2016,1,0,1,1
2016112613,desktop,De Vere Oxford Thames,04/12/2016,06/12/2016,1,0,1,1
2016112613,desktop,De Vere Selsdon Estate,28/12/2016,29/12/2016,1,1,1,1
2016112613,desktop,De Vere Wokefield Estate,26/11/2016,27/11/2016,1,0,1,1
2016112613,desktop,Oxford Spires Hotel,04/12/2016,06/12/2016,1,0,1,1
2016112613,desktop,Oxford Witney Hotel,04/12/2016,06/12/2016,1,0,1,1
2016112613,desktop,The Bonham Hotel,31/01/2017,02/02/2017,1,0,1,1
2016112613,desktop,The Met Hotel,22/12/2016,23/12/2016,1,0,1,1
2016112613,desktop,The Principal Edinburgh George...,13/12/2016,16/12/2016,1,0,1,1
2016112613,desktop,The Principal York,19/12/2016,20/12/2016,1,0,1,1
2016112613,mobile,Blythswood Square Hotel,09/12/2016,10/12/2016,1,0,1,1
2016112613,mobile,De Vere Beaumont Estate,08/12/2016,09/12/2016,1,0,1,1
2016112613,mobile,De Vere Beaumont Estate,08/12/2016,16/12/2016,1,0,1,1
2016112613,mobile,De Vere Cotswold Water Park,10/03/2017,12/03/2017,1,0,1,1
2016112613,mobile,De Vere Cranage Estate,29/11/2016,30/11/2016,1,0,1,1
2016112613,mobile,De Vere Latimer Estate,13/03/2017,17/03/2017,1,0,1,1
2016112613,mobile,De Vere Orchard Hotel,15/12/2016,16/12/2016,1,0,1,1
2016112613,mobile,De Vere Selsdon Estate,14/01/2017,15/01/2017,1,0,1,1
2016112613,mobile,Denham Grove,03/02/2017,04/02/2017,1,1,1,1
2016112613,mobile,Eastwood Hall,08/12/2016,16/12/2016,1,0,1,1
2016112613,mobile,Milton Hill,26/11/2016,27/11/2016,1,0,1,1
2016112613,mobile,New Place,11/12/2016,16/12/2016,1,0,1,1
2016112613,mobile,New Place,29/12/2016,30/12/2016,1,0,1,1
2016112613,mobile,The Principal Edinburgh George...,27/11/2016,29/11/2016,1,0,1,1
2016112613,mobile,The Principal Manchester,26/11/2016,27/11/2016,1,0,1,1
2016112613,tablet,Cheadle House,29/11/2016,02/12/2016,1,0,1,1
2016112613,tablet,De Vere Cotswold Water Park,27/11/2016,30/11/2016,1,0,1,1
2016112613,tablet,De Vere Latimer Estate,29/11/2016,30/11/2016,1,0,1,1
2016112613,tablet,The Met Hotel,01/12/2016,02/12/2016,1,0,1,1
2016112613,tablet,Wychwood Park,03/12/2016,05/12/2016,1,0,1,1
2016112614,desktop,De Vere Horwood Estate,11/02/2017,12/02/2017,1,0,1,1
2016112614,desktop,Oxford Witney Hotel,06/02/2017,07/02/2017,1,0,1,1
2016112614,desktop,The Principal Edinburgh George...,30/11/2016,02/12/2016,1,0,1,1
2016112614,desktop,The Principal Manchester,27/04/2017,28/04/2017,1,0,1,1
2016112614,desktop,The Roxburghe Hotel,30/11/2016,02/12/2016,1,0,1,1
2016112614,mobile,De Vere Orchard Hotel,16/12/2016,17/12/2016,1,0,1,1
2016112614,mobile,Denham Grove,03/12/2016,04/12/2016,1,0,1,1
2016112614,mobile,El director de Manchester,26/04/2017,02/05/2017,1,0,1,1
2016112614,mobile,El director de Manchester,29/03/2017,03/05/2017,1,0,1,1
2016112614,mobile,Gorse Hill,01/12/2016,02/12/2016,1,0,1,1
2016112614,mobile,The Derbyshire,09/12/2016,11/12/2016,1,0,1,1
2016112614,mobile,The Principal Manchester,28/11/2016,29/11/2016,1,0,1,1
2016112614,mobile,The Roxburghe Hotel,12/07/2017,16/07/2017,1,0,1,1
2016112614,tablet,Cheadle House,16/12/2016,17/12/2016,1,0,1,1
2016112614,tablet,De Vere Theobalds Estate,26/11/2016,27/11/2016,1,0,1,1
2016112614,tablet,Hertfordshire,10/02/2017,12/02/2017,1,0,1,1
2016112614,tablet,The Principal York,03/04/2017,07/04/2017,1,0,1,1
2016112615,desktop,De Vere Cotswold Water Park,26/11/2016,27/11/2016,1,0,1,1
2016112615,desktop,De Vere Devonport House,07/04/2017,09/04/2017,1,0,1,1
2016112615,desktop,De Vere Selsdon Estate,03/12/2016,04/12/2016,1,0,1,1
2016112615,desktop,De Vere Selsdon Estate,07/01/2017,08/01/2017,1,0,1,1
2016112615,desktop,De Vere Selsdon Estate,14/01/2017,15/01/2017,1,0,1,1
2016112615,desktop,De Vere Selsdon Estate,17/12/2016,18/12/2016,1,0,1,1
2016112615,desktop,De Vere Tortworth Estate,30/11/2016,05/12/2016,1,0,1,1
2016112615,desktop,De Vere Tortworth Estate,31/12/2016,01/01/2017,1,0,1,1
2016112615,desktop,Denham Grove,12/12/2016,16/12/2016,1,0,1,1
2016112615,desktop,Hunton Park,28/11/2016,02/12/2016,1,0,1,1
2016112615,desktop,The Principal Edinburgh George...,13/12/2016,15/12/2016,1,0,1,1
2016112615,desktop,The Principal Manchester,22/01/2017,23/01/2017,1,0,1,1
2016112615,desktop,The Principal Manchester,30/11/2016,01/12/2016,1,0,1,1
2016112615,desktop,The St Johns Hotel,12/02/2017,13/02/2017,1,0,1,1
2016112615,mobile,Cheadle House,02/12/2016,04/12/2016,1,0,1,1
2016112615,mobile,De Vere Cotswold Water Park,01/01/2017,03/01/2017,1,1,1,1
2016112615,mobile,De Vere Cotswold Water Park,17/02/2017,19/02/2017,1,1,1,1
2016112615,mobile,De Vere Cotswold Water Park,19/02/2017,21/02/2017,1,1,1,1
2016112615,mobile,De Vere Cotswold Water Park,22/12/2016,26/12/2016,1,1,1,1
2016112615,mobile,De Vere Cotswold Water Park,26/07/2017,29/07/2017,1,1,1,1
2016112615,mobile,De Vere Cotswold Water Park,29/12/2016,02/01/2017,1,1,1,1
2016112615,mobile,De Vere Cotswold Water Park,31/12/2016,02/01/2017,1,0,1,1
2016112615,mobile,De Vere Cranage Estate,26/11/2016,27/11/2016,1,0,1,1
2016112615,mobile,De Vere Devonport House,17/02/2017,19/02/2017,1,0,1,1
2016112615,mobile,De Vere Horwood Estate,24/12/2016,28/12/2016,1,0,1,1
2016112615,mobile,De Vere Theobalds Estate,27/11/2016,28/11/2016,1,0,1,1
2016112615,mobile,Denham Grove,30/11/2016,01/12/2016,1,0,1,1
2016112615,mobile,Grand Central Hotel,28/11/2016,29/11/2016,1,0,1,1
2016112615,mobile,The Principal Edinburgh George...,04/01/2017,06/01/2017,1,0,1,1
2016112615,mobile,The Principal York,09/12/2016,11/12/2016,1,0,1,1
2016112615,mobile,The Roxburghe Hotel,31/12/2016,01/01/2017,1,0,1,1
2016112615,mobile,The St David's Hotel,26/11/2016,27/11/2016,1,0,1,1
2016112615,mobile,The St Johns Hotel,01/12/2016,05/12/2016,1,0,1,1
2016112615,tablet,De Vere Alexandra House,07/12/2016,08/12/2016,1,0,1,1
2016112615,tablet,Grand Central Hotel,26/11/2016,27/11/2016,1,0,1,1
2016112615,tablet,The Principal Edinburgh George...,26/11/2016,27/11/2016,1,0,1,1
2016112615,tablet,The Principal Manchester,01/12/2016,02/12/2016,1,0,1,1
2016112615,tablet,The Principal Manchester,07/12/2016,08/12/2016,1,0,1,1
2016112615,tablet,The St Johns Hotel,01/12/2016,02/12/2016,1,0,1,1
2016112616,desktop,Blythswood Square Hotel,05/12/2016,07/12/2016,1,0,1,1
2016112616,desktop,Blythswood Square Hotel,10/01/2017,16/01/2017,1,0,1,1
2016112616,desktop,Blythswood Square Hotel,11/01/2017,12/01/2017,1,0,1,1
2016112616,desktop,Blythswood Square Hotel,12/01/2017,16/01/2017,1,0,1,1
2016112616,desktop,Cheadle House,20/01/2017,23/01/2017,1,0,1,1
2016112616,desktop,De Vere Cotswold Water Park,27/12/2016,31/12/2016,1,0,1,1
2016112616,desktop,De Vere Cranage Estate,28/12/2016,01/01/2017,1,0,1,1
2016112616,desktop,De Vere Horwood Estate,12/02/2017,14/02/2017,1,1,1,1
2016112616,desktop,De Vere Orchard Hotel,28/01/2017,29/01/2017,1,0,1,1
2016112616,desktop,De Vere Oxford Thames,22/12/2016,23/12/2016,1,0,1,1
2016112616,desktop,De Vere Selsdon Estate,14/01/2017,16/01/2017,1,0,1,1
2016112616,desktop,De Vere Theobalds Estate,01/04/2017,02/04/2017,1,0,1,1
2016112616,desktop,De Vere Theobalds Estate,26/12/2016,28/12/2016,1,0,1,1
2016112616,desktop,De Vere Theobalds Estate,27/11/2016,01/12/2016,1,0,1,1
2016112616,desktop,De Vere Theobalds Estate,31/03/2017,02/04/2017,1,0,1,1
2016112616,desktop,Hunton Park,03/03/2017,05/03/2017,1,2,1,1
2016112616,mobile,Blythswood Square Hotel,02/12/2016,03/12/2016,1,0,1,1
2016112616,mobile,Blythswood Square Hotel,30/11/2016,01/12/2016,1,0,1,1
2016112616,mobile,Blythswood Square Hotel,31/12/2016,01/01/2017,1,0,1,1
2016112616,mobile,De Vere Alexandra House,26/12/2016,27/12/2016,1,0,1,1
2016112616,mobile,De Vere Alexandra House,27/11/2016,28/11/2016,1,0,1,1
2016112616,mobile,De Vere Beaumont Estate,28/11/2016,29/11/2016,1,0,1,1
2016112616,mobile,De Vere Cotswold Water Park,02/12/2016,03/12/2016,1,0,1,1
2016112616,mobile,De Vere Latimer Estate,29/12/2016,31/12/2016,1,0,1,1
2016112616,mobile,Milton Hill,21/12/2016,22/12/2016,1,0,1,1
2016112616,mobile,The Principal Edinburgh George...,01/12/2016,02/12/2016,1,0,1,1
2016112616,mobile,The Principal Edinburgh George...,08/12/2016,10/12/2016,1,0,1,1
2016112616,mobile,The Principal Manchester,02/12/2016,03/12/2016,1,0,1,1
2016112616,mobile,The St David's Hotel,05/02/2017,06/02/2017,1,0,1,1
2016112616,tablet,De Vere Devonport House,03/12/2016,04/12/2016,1,0,1,1
2016112616,tablet,The Principal Manchester,26/11/2016,27/11/2016,1,0,1,1
2016112616,tablet,The Roxburghe Hotel,26/11/2016,27/11/2016,1,0,1,1
2016112616,tablet,The St David's Hotel,03/12/2016,04/12/2016,1,0,1,1
2016112617,desktop,Cheadle House,13/02/2017,15/02/2017,1,0,1,1
2016112617,desktop,De Vere Cotswold Water Park,29/11/2016,30/11/2016,1,0,1,1
2016112617,desktop,De Vere Cranage Estate,13/02/2017,15/02/2017,1,0,1,1
2016112617,desktop,De Vere Horsley Estate,27/11/2016,28/11/2016,1,0,1,1
2016112617,desktop,De Vere Latimer Estate,13/02/2017,15/02/2017,1,0,1,1
2016112617,desktop,Denham Grove,13/02/2017,15/02/2017,1,0,1,1
2016112617,desktop,Grand Central Hotel,03/12/2016,04/12/2016,1,0,1,1
2016112617,desktop,Sedgebrook Hall,07/12/2016,12/12/2016,1,0,1,1
2016112617,desktop,The Principal Edinburgh George...,14/12/2016,19/12/2016,1,0,1,1
2016112617,desktop,The Principal Manchester,12/02/2017,17/02/2017,1,0,1,1
2016112617,desktop,The Principal York,13/12/2016,15/12/2016,1,0,1,1
2016112617,desktop,The Roxburghe Hotel,02/12/2016,03/12/2016,1,0,1,1
2016112617,desktop,Wychwood Park,13/02/2017,15/02/2017,1,0,1,1
2016112617,mobile,De Vere Alexandra House,30/11/2016,01/12/2016,1,0,1,1
2016112617,mobile,De Vere Cotswold Water Park,11/02/2017,12/02/2017,1,0,1,1
2016112617,mobile,De Vere Cotswold Water Park,28/11/2016,29/11/2016,1,0,1,1
2016112617,mobile,De Vere Cranage Estate,04/08/2017,06/08/2017,1,0,1,1
2016112617,mobile,De Vere Orchard Hotel,26/11/2016,27/11/2016,1,0,1,1
2016112617,mobile,De Vere Selsdon Estate,06/12/2016,07/12/2016,1,0,1,1
2016112617,mobile,De Vere Wokefield Estate,27/11/2016,28/11/2016,1,0,1,1
2016112617,mobile,De Vere Wotton House,11/12/2016,12/12/2016,1,1,1,1
2016112617,mobile,Eastwood Hall,18/12/2016,19/12/2016,1,0,1,1
2016112617,mobile,Grand Central Hotel,02/12/2016,03/12/2016,1,0,1,1
2016112617,mobile,London,20/01/2017,22/01/2017,1,0,1,1
2016112617,mobile,The Bonham Hotel,26/11/2016,27/11/2016,1,0,1,1
2016112617,mobile,The Principal Edinburgh George...,07/12/2016,08/12/2016,1,0,1,1
2016112617,mobile,The Principal Manchester,01/12/2016,03/12/2016,1,0,1,1
2016112617,mobile,The Principal York,26/11/2016,27/11/2016,1,0,1,1
2016112617,mobile,The Roxburghe Hotel,03/12/2016,04/12/2016,1,0,1,1
2016112617,mobile,The St David's Hotel,01/12/2016,02/12/2016,1,0,1,1
2016112617,tablet,De Vere Theobalds Estate,26/11/2016,27/11/2016,1,0,1,1
2016112617,tablet,De Vere Tortworth Estate,27/11/2016,28/11/2016,1,0,1,1
2016112617,tablet,Ponsbourne Park,30/11/2016,01/12/2016,1,0,1,1
2016112617,tablet,The Principal Edinburgh George...,04/12/2016,08/12/2016,1,0,1,1
2016112617,tablet,The Principal Edinburgh George...,06/02/2017,10/02/2017,1,0,1,1
2016112617,tablet,The St David's Hotel,01/12/2016,02/12/2016,1,0,1,1
2016112617,tablet,The St David's Hotel,29/11/2016,30/11/2016,1,0,1,1
2016112617,tablet,The St David's Hotel,30/11/2016,01/12/2016,1,0,1,1
2016112617,tablet,The St David's Hotel,30/12/2016,01/01/2017,1,0,1,1
2016112618,desktop,De Vere Tortworth Estate,28/11/2016,29/11/2016,1,0,1,1
2016112618,desktop,De Vere Wokefield Estate,26/11/2016,27/11/2016,1,0,1,1
2016112618,desktop,De Vere Wokefield Estate,27/11/2016,28/11/2016,1,0,1,1
2016112618,desktop,Grand Central Hotel,31/03/2017,01/04/2017,1,0,1,1
2016112618,desktop,The Principal Edinburgh George...,01/12/2016,02/12/2016,1,0,1,1
2016112618,desktop,The Principal Manchester,05/01/2017,07/01/2017,1,0,1,1
2016112618,desktop,The Principal Manchester,29/11/2016,30/11/2016,1,0,1,1
2016112618,desktop,The St David's Hotel,19/12/2016,21/12/2016,1,0,1,1
2016112618,desktop,The St David's Hotel,20/12/2016,22/12/2016,1,1,1,1
2016112618,mobile,De Vere Cotswold Water Park,28/11/2016,29/11/2016,1,0,1,1
2016112618,mobile,De Vere Horwood Estate,10/12/2016,12/12/2016,1,0,1,1
2016112618,mobile,De Vere Oxford Thames,08/12/2016,09/12/2016,1,0,1,1
2016112618,mobile,De Vere Selsdon Estate,01/01/2017,02/01/2017,1,0,1,1
2016112618,mobile,De Vere Tortworth Estate,02/12/2016,04/12/2016,1,0,1,1
2016112618,mobile,De Vere Tortworth Estate,02/12/2016,05/12/2016,1,0,1,1
2016112618,mobile,Hunton Park,16/12/2016,18/12/2016,1,0,1,1
2016112618,mobile,Hunton Park,16/12/2016,19/12/2016,1,0,1,1
2016112618,mobile,Hunton Park,17/12/2016,19/12/2016,1,0,1,1
2016112618,mobile,Oxford Spires Hotel,26/11/2016,27/11/2016,1,2,1,1
2016112618,mobile,The St Johns Hotel,26/11/2016,27/11/2016,1,0,1,1
2016112618,tablet,De Vere Wokefield Estate,27/11/2016,29/11/2016,1,0,1,1
2016112618,tablet,Gloucestershire,01/12/2016,02/12/2016,1,0,1,1
2016112618,tablet,Sunningdale Park,27/11/2016,28/11/2016,1,0,1,1
2016112618,tablet,The Principal Manchester,10/12/2016,12/12/2016,1,0,1,1
2016112618,tablet,The Principal Manchester,12/12/2016,13/12/2016,1,0,1,1
2016112618,tablet,The Principal York,30/11/2016,01/12/2016,1,0,1,1
2016112619,desktop,Blythswood Square Hotel,24/01/2017,25/01/2017,1,0,1,1
2016112619,desktop,Cheadle House,13/12/2016,14/12/2016,1,0,1,1
2016112619,desktop,De Vere Cotswold Water Park,16/01/2017,18/01/2017,1,0,1,1
2016112619,desktop,De Vere Devonport House,06/01/2017,09/01/2017,1,0,1,1
2016112619,desktop,De Vere Devonport House,09/12/2016,11/12/2016,1,0,1,1
2016112619,desktop,De Vere Devonport House,19/12/2016,26/12/2016,1,0,1,1
2016112619,desktop,The Derbyshire,16/01/2017,18/01/2017,1,0,1,1
2016112619,desktop,The Principal Manchester,31/12/2016,02/01/2017,1,0,1,1
2016112619,desktop,The Roxburghe Hotel,08/01/2017,11/01/2017,1,0,1,1
2016112619,mobile,De Vere Cotswold Water Park,27/12/2016,28/12/2016,1,0,1,1
2016112619,mobile,De Vere Selsdon Estate,22/12/2016,28/12/2016,1,0,1,1
2016112619,mobile,De Vere Tortworth Estate,27/11/2016,28/11/2016,1,0,1,1
2016112619,mobile,De Vere Wokefield Estate,26/11/2016,28/11/2016,1,0,1,1
2016112619,mobile,Grand Central Hotel,01/12/2016,02/12/2016,1,0,1,1
2016112619,mobile,Grand Central Hotel,02/12/2016,04/12/2016,1,0,1,1
2016112619,mobile,Grand Central Hotel,16/04/2017,17/04/2017,1,0,1,1
2016112619,mobile,Hartsfield Manor,22/12/2016,28/12/2016,1,0,1,1
2016112619,mobile,Oxford Spires Hotel,25/11/2017,26/11/2017,1,0,1,1
2016112619,mobile,Sunningdale Park,01/12/2016,02/12/2016,1,0,1,1
2016112619,mobile,The Bonham Hotel,04/12/2016,05/12/2016,1,0,1,1
2016112619,mobile,The Bonham Hotel,26/11/2016,27/11/2016,1,0,1,1
2016112619,mobile,The Principal Manchester,01/12/2016,08/12/2016,1,0,1,1
2016112619,mobile,The Principal Manchester,06/12/2016,08/12/2016,1,0,1,1
2016112619,mobile,The Roxburghe Hotel,03/12/2016,04/12/2016,1,0,1,1
2016112619,mobile,The Roxburghe Hotel,20/01/2017,22/01/2017,1,0,1,1
2016112619,tablet,De Vere Cotswold Water Park,15/03/2017,16/03/2017,1,0,1,1
